Time(s)       Stress(in)        Total_Strain(out)       Visco-elastic_Strain    Visco-plastic_Strain 
 6.99900E+01  2.50000E-01  5.56291E-02  3.49687E-02  2.06604E-02 
 7.00000E+01  2.50000E-01  5.56294E-02  3.49690E-02  2.06604E-02 
 7.00100E+01  2.50000E-01  5.56297E-02  3.49693E-02  2.06604E-02 
 7.00200E+01  2.50000E-01  5.56300E-02  3.49696E-02  2.06604E-02 
 7.00300E+01  2.50000E-01  5.56303E-02  3.49699E-02  2.06604E-02 
 7.00400E+01  2.50000E-01  5.56306E-02  3.49702E-02  2.06604E-02 
 7.00500E+01  2.50000E-01  5.56309E-02  3.49705E-02  2.06604E-02 
 7.00600E+01  2.50000E-01  5.56312E-02  3.49708E-02  2.06604E-02 
 7.00700E+01  2.50000E-01  5.56315E-02  3.49711E-02  2.06604E-02 
 7.00800E+01  2.50000E-01  5.56317E-02  3.49714E-02  2.06604E-02 
 7.00900E+01  2.50000E-01  5.56320E-02  3.49716E-02  2.06604E-02 
 7.01000E+01  2.50000E-01  5.56323E-02  3.49719E-02  2.06604E-02 
 7.01100E+01  2.50000E-01  5.56326E-02  3.49722E-02  2.06604E-02 
 7.01200E+01  2.50000E-01  5.56329E-02  3.49725E-02  2.06604E-02 
 7.01300E+01  2.50000E-01  5.56332E-02  3.49728E-02  2.06604E-02 
 7.01400E+01  2.50000E-01  5.56335E-02  3.49731E-02  2.06604E-02 
 7.01500E+01  2.50000E-01  5.56338E-02  3.49734E-02  2.06604E-02 
 7.01600E+01  2.50000E-01  5.56341E-02  3.49737E-02  2.06604E-02 
 7.01700E+01  2.50000E-01  5.56343E-02  3.49739E-02  2.06604E-02 
 7.01800E+01  2.50000E-01  5.56346E-02  3.49742E-02  2.06604E-02 
 7.01900E+01  2.50000E-01  5.56349E-02  3.49745E-02  2.06604E-02 
 7.02000E+01  2.50000E-01  5.56352E-02  3.49748E-02  2.06604E-02 
 7.02100E+01  2.50000E-01  5.56355E-02  3.49751E-02  2.06604E-02 
 7.02200E+01  2.50000E-01  5.56358E-02  3.49754E-02  2.06604E-02 
 7.02300E+01  2.50000E-01  5.56361E-02  3.49757E-02  2.06604E-02 
 7.02400E+01  2.50000E-01  5.56363E-02  3.49759E-02  2.06604E-02 
 7.02500E+01  2.50000E-01  5.56366E-02  3.49762E-02  2.06604E-02 
 7.02600E+01  2.50000E-01  5.56369E-02  3.49765E-02  2.06604E-02 
 7.02700E+01  2.50000E-01  5.56372E-02  3.49768E-02  2.06604E-02 
 7.02800E+01  2.50000E-01  5.56375E-02  3.49771E-02  2.06604E-02 
 7.02900E+01  2.50000E-01  5.56378E-02  3.49774E-02  2.06604E-02 
 7.03000E+01  2.50000E-01  5.56380E-02  3.49776E-02  2.06604E-02 
 7.03100E+01  2.50000E-01  5.56383E-02  3.49779E-02  2.06604E-02 
 7.03200E+01  2.50000E-01  5.56386E-02  3.49782E-02  2.06604E-02 
 7.03300E+01  2.50000E-01  5.56389E-02  3.49785E-02  2.06604E-02 
 7.03400E+01  2.50000E-01  5.56392E-02  3.49788E-02  2.06604E-02 
 7.03500E+01  2.50000E-01  5.56394E-02  3.49791E-02  2.06604E-02 
 7.03600E+01  2.50000E-01  5.56397E-02  3.49793E-02  2.06604E-02 
 7.03700E+01  2.50000E-01  5.56400E-02  3.49796E-02  2.06604E-02 
 7.03800E+01  2.50000E-01  5.56403E-02  3.49799E-02  2.06604E-02 
 7.03900E+01  2.50000E-01  5.56406E-02  3.49802E-02  2.06604E-02 
 7.04000E+01  2.50000E-01  5.56408E-02  3.49805E-02  2.06604E-02 
 7.04100E+01  2.50000E-01  5.56411E-02  3.49807E-02  2.06604E-02 
 7.04200E+01  2.50000E-01  5.56414E-02  3.49810E-02  2.06604E-02 
 7.04300E+01  2.50000E-01  5.56417E-02  3.49813E-02  2.06604E-02 
 7.04400E+01  2.50000E-01  5.56420E-02  3.49816E-02  2.06604E-02 
 7.04500E+01  2.50000E-01  5.56422E-02  3.49819E-02  2.06604E-02 
 7.04600E+01  2.50000E-01  5.56425E-02  3.49821E-02  2.06604E-02 
 7.04700E+01  2.50000E-01  5.56428E-02  3.49824E-02  2.06604E-02 
 7.04800E+01  2.50000E-01  5.56431E-02  3.49827E-02  2.06604E-02 
 7.04900E+01  2.50000E-01  5.56434E-02  3.49830E-02  2.06604E-02 
 7.05000E+01  2.50000E-01  5.56436E-02  3.49832E-02  2.06604E-02 
 7.05100E+01  2.50000E-01  5.56439E-02  3.49835E-02  2.06604E-02 
 7.05200E+01  2.50000E-01  5.56442E-02  3.49838E-02  2.06604E-02 
 7.05300E+01  2.50000E-01  5.56445E-02  3.49841E-02  2.06604E-02 
 7.05400E+01  2.50000E-01  5.56447E-02  3.49843E-02  2.06604E-02 
 7.05500E+01  2.50000E-01  5.56450E-02  3.49846E-02  2.06604E-02 
 7.05600E+01  2.50000E-01  5.56453E-02  3.49849E-02  2.06604E-02 
 7.05700E+01  2.50000E-01  5.56456E-02  3.49852E-02  2.06604E-02 
 7.05800E+01  2.50000E-01  5.56458E-02  3.49854E-02  2.06604E-02 
 7.05900E+01  2.50000E-01  5.56461E-02  3.49857E-02  2.06604E-02 
 7.06000E+01  2.50000E-01  5.56464E-02  3.49860E-02  2.06604E-02 
 7.06100E+01  2.50000E-01  5.56467E-02  3.49863E-02  2.06604E-02 
 7.06200E+01  2.50000E-01  5.56469E-02  3.49865E-02  2.06604E-02 
 7.06300E+01  2.50000E-01  5.56472E-02  3.49868E-02  2.06604E-02 
 7.06400E+01  2.50000E-01  5.56475E-02  3.49871E-02  2.06604E-02 
 7.06500E+01  2.50000E-01  5.56477E-02  3.49874E-02  2.06604E-02 
 7.06600E+01  2.50000E-01  5.56480E-02  3.49876E-02  2.06604E-02 
 7.06700E+01  2.50000E-01  5.56483E-02  3.49879E-02  2.06604E-02 
 7.06800E+01  2.50000E-01  5.56486E-02  3.49882E-02  2.06604E-02 
 7.06900E+01  2.50000E-01  5.56488E-02  3.49884E-02  2.06604E-02 
 7.07000E+01  2.50000E-01  5.56491E-02  3.49887E-02  2.06604E-02 
 7.07100E+01  2.50000E-01  5.56494E-02  3.49890E-02  2.06604E-02 
 7.07200E+01  2.50000E-01  5.56496E-02  3.49893E-02  2.06604E-02 
 7.07300E+01  2.50000E-01  5.56499E-02  3.49895E-02  2.06604E-02 
 7.07400E+01  2.50000E-01  5.56502E-02  3.49898E-02  2.06604E-02 
 7.07500E+01  2.50000E-01  5.56505E-02  3.49901E-02  2.06604E-02 
 7.07600E+01  2.50000E-01  5.56507E-02  3.49903E-02  2.06604E-02 
 7.07700E+01  2.50000E-01  5.56510E-02  3.49906E-02  2.06604E-02 
 7.07800E+01  2.50000E-01  5.56513E-02  3.49909E-02  2.06604E-02 
 7.07900E+01  2.50000E-01  5.56515E-02  3.49911E-02  2.06604E-02 
 7.08000E+01  2.50000E-01  5.56518E-02  3.49914E-02  2.06604E-02 
 7.08100E+01  2.50000E-01  5.56521E-02  3.49917E-02  2.06604E-02 
 7.08200E+01  2.50000E-01  5.56523E-02  3.49919E-02  2.06604E-02 
 7.08300E+01  2.50000E-01  5.56526E-02  3.49922E-02  2.06604E-02 
 7.08400E+01  2.50000E-01  5.56529E-02  3.49925E-02  2.06604E-02 
 7.08500E+01  2.50000E-01  5.56531E-02  3.49927E-02  2.06604E-02 
 7.08600E+01  2.50000E-01  5.56534E-02  3.49930E-02  2.06604E-02 
 7.08700E+01  2.50000E-01  5.56537E-02  3.49933E-02  2.06604E-02 
 7.08800E+01  2.50000E-01  5.56539E-02  3.49935E-02  2.06604E-02 
 7.08900E+01  2.50000E-01  5.56542E-02  3.49938E-02  2.06604E-02 
 7.09000E+01  2.50000E-01  5.56545E-02  3.49941E-02  2.06604E-02 
 7.09100E+01  2.50000E-01  5.56547E-02  3.49943E-02  2.06604E-02 
 7.09200E+01  2.50000E-01  5.56550E-02  3.49946E-02  2.06604E-02 
 7.09300E+01  2.50000E-01  5.56553E-02  3.49949E-02  2.06604E-02 
 7.09400E+01  2.50000E-01  5.56555E-02  3.49951E-02  2.06604E-02 
 7.09500E+01  2.50000E-01  5.56558E-02  3.49954E-02  2.06604E-02 
 7.09600E+01  2.50000E-01  5.56560E-02  3.49957E-02  2.06604E-02 
 7.09700E+01  2.50000E-01  5.56563E-02  3.49959E-02  2.06604E-02 
 7.09800E+01  2.50000E-01  5.56566E-02  3.49962E-02  2.06604E-02 
 7.09900E+01  2.50000E-01  5.56568E-02  3.49964E-02  2.06604E-02 
 7.10000E+01  2.50000E-01  5.56571E-02  3.49967E-02  2.06604E-02 
 7.10100E+01  2.50000E-01  5.56574E-02  3.49970E-02  2.06604E-02 
 7.10200E+01  2.50000E-01  5.56576E-02  3.49972E-02  2.06604E-02 
 7.10300E+01  2.50000E-01  5.56579E-02  3.49975E-02  2.06604E-02 
 7.10400E+01  2.50000E-01  5.56581E-02  3.49978E-02  2.06604E-02 
 7.10500E+01  2.50000E-01  5.56584E-02  3.49980E-02  2.06604E-02 
 7.10600E+01  2.50000E-01  5.56587E-02  3.49983E-02  2.06604E-02 
 7.10700E+01  2.50000E-01  5.56589E-02  3.49985E-02  2.06604E-02 
 7.10800E+01  2.50000E-01  5.56592E-02  3.49988E-02  2.06604E-02 
 7.10900E+01  2.50000E-01  5.56594E-02  3.49991E-02  2.06604E-02 
 7.11000E+01  2.50000E-01  5.56597E-02  3.49993E-02  2.06604E-02 
 7.11100E+01  2.50000E-01  5.56600E-02  3.49996E-02  2.06604E-02 
 7.11200E+01  2.50000E-01  5.56602E-02  3.49998E-02  2.06604E-02 
 7.11300E+01  2.50000E-01  5.56605E-02  3.50001E-02  2.06604E-02 
 7.11400E+01  2.50000E-01  5.56607E-02  3.50004E-02  2.06604E-02 
 7.11500E+01  2.50000E-01  5.56610E-02  3.50006E-02  2.06604E-02 
 7.11600E+01  2.50000E-01  5.56613E-02  3.50009E-02  2.06604E-02 
 7.11700E+01  2.50000E-01  5.56615E-02  3.50011E-02  2.06604E-02 
 7.11800E+01  2.50000E-01  5.56618E-02  3.50014E-02  2.06604E-02 
 7.11900E+01  2.50000E-01  5.56620E-02  3.50016E-02  2.06604E-02 
 7.12000E+01  2.50000E-01  5.56623E-02  3.50019E-02  2.06604E-02 
 7.12100E+01  2.50000E-01  5.56625E-02  3.50022E-02  2.06604E-02 
 7.12200E+01  2.50000E-01  5.56628E-02  3.50024E-02  2.06604E-02 
 7.12300E+01  2.50000E-01  5.56631E-02  3.50027E-02  2.06604E-02 
 7.12400E+01  2.50000E-01  5.56633E-02  3.50029E-02  2.06604E-02 
 7.12500E+01  2.50000E-01  5.56636E-02  3.50032E-02  2.06604E-02 
 7.12600E+01  2.50000E-01  5.56638E-02  3.50034E-02  2.06604E-02 
 7.12700E+01  2.50000E-01  5.56641E-02  3.50037E-02  2.06604E-02 
 7.12800E+01  2.50000E-01  5.56643E-02  3.50040E-02  2.06604E-02 
 7.12900E+01  2.50000E-01  5.56646E-02  3.50042E-02  2.06604E-02 
 7.13000E+01  2.50000E-01  5.56649E-02  3.50045E-02  2.06604E-02 
 7.13100E+01  2.50000E-01  5.56651E-02  3.50047E-02  2.06604E-02 
 7.13200E+01  2.50000E-01  5.56654E-02  3.50050E-02  2.06604E-02 
 7.13300E+01  2.50000E-01  5.56656E-02  3.50052E-02  2.06604E-02 
 7.13400E+01  2.50000E-01  5.56659E-02  3.50055E-02  2.06604E-02 
 7.13500E+01  2.50000E-01  5.56661E-02  3.50057E-02  2.06604E-02 
 7.13600E+01  2.50000E-01  5.56664E-02  3.50060E-02  2.06604E-02 
 7.13700E+01  2.50000E-01  5.56666E-02  3.50062E-02  2.06604E-02 
 7.13800E+01  2.50000E-01  5.56669E-02  3.50065E-02  2.06604E-02 
 7.13900E+01  2.50000E-01  5.56671E-02  3.50067E-02  2.06604E-02 
 7.14000E+01  2.50000E-01  5.56674E-02  3.50070E-02  2.06604E-02 
 7.14100E+01  2.50000E-01  5.56676E-02  3.50072E-02  2.06604E-02 
 7.14200E+01  2.50000E-01  5.56679E-02  3.50075E-02  2.06604E-02 
 7.14300E+01  2.50000E-01  5.56681E-02  3.50078E-02  2.06604E-02 
 7.14400E+01  2.50000E-01  5.56684E-02  3.50080E-02  2.06604E-02 
 7.14500E+01  2.50000E-01  5.56686E-02  3.50083E-02  2.06604E-02 
 7.14600E+01  2.50000E-01  5.56689E-02  3.50085E-02  2.06604E-02 
 7.14700E+01  2.50000E-01  5.56691E-02  3.50088E-02  2.06604E-02 
 7.14800E+01  2.50000E-01  5.56694E-02  3.50090E-02  2.06604E-02 
 7.14900E+01  2.50000E-01  5.56696E-02  3.50093E-02  2.06604E-02 
 7.15000E+01  2.50000E-01  5.56699E-02  3.50095E-02  2.06604E-02 
 7.15100E+01  2.50000E-01  5.56701E-02  3.50098E-02  2.06604E-02 
 7.15200E+01  2.50000E-01  5.56704E-02  3.50100E-02  2.06604E-02 
 7.15300E+01  2.50000E-01  5.56706E-02  3.50103E-02  2.06604E-02 
 7.15400E+01  2.50000E-01  5.56709E-02  3.50105E-02  2.06604E-02 
 7.15500E+01  2.50000E-01  5.56711E-02  3.50108E-02  2.06604E-02 
 7.15600E+01  2.50000E-01  5.56714E-02  3.50110E-02  2.06604E-02 
 7.15700E+01  2.50000E-01  5.56716E-02  3.50112E-02  2.06604E-02 
 7.15800E+01  2.50000E-01  5.56719E-02  3.50115E-02  2.06604E-02 
 7.15900E+01  2.50000E-01  5.56721E-02  3.50117E-02  2.06604E-02 
 7.16000E+01  2.50000E-01  5.56724E-02  3.50120E-02  2.06604E-02 
 7.16100E+01  2.50000E-01  5.56726E-02  3.50122E-02  2.06604E-02 
 7.16200E+01  2.50000E-01  5.56729E-02  3.50125E-02  2.06604E-02 
 7.16300E+01  2.50000E-01  5.56731E-02  3.50127E-02  2.06604E-02 
 7.16400E+01  2.50000E-01  5.56734E-02  3.50130E-02  2.06604E-02 
 7.16500E+01  2.50000E-01  5.56736E-02  3.50132E-02  2.06604E-02 
 7.16600E+01  2.50000E-01  5.56739E-02  3.50135E-02  2.06604E-02 
 7.16700E+01  2.50000E-01  5.56741E-02  3.50137E-02  2.06604E-02 
 7.16800E+01  2.50000E-01  5.56744E-02  3.50140E-02  2.06604E-02 
 7.16900E+01  2.50000E-01  5.56746E-02  3.50142E-02  2.06604E-02 
 7.17000E+01  2.50000E-01  5.56748E-02  3.50145E-02  2.06604E-02 
 7.17100E+01  2.50000E-01  5.56751E-02  3.50147E-02  2.06604E-02 
 7.17200E+01  2.50000E-01  5.56753E-02  3.50149E-02  2.06604E-02 
 7.17300E+01  2.50000E-01  5.56756E-02  3.50152E-02  2.06604E-02 
 7.17400E+01  2.50000E-01  5.56758E-02  3.50154E-02  2.06604E-02 
 7.17500E+01  2.50000E-01  5.56761E-02  3.50157E-02  2.06604E-02 
 7.17600E+01  2.50000E-01  5.56763E-02  3.50159E-02  2.06604E-02 
 7.17700E+01  2.50000E-01  5.56766E-02  3.50162E-02  2.06604E-02 
 7.17800E+01  2.50000E-01  5.56768E-02  3.50164E-02  2.06604E-02 
 7.17900E+01  2.50000E-01  5.56770E-02  3.50166E-02  2.06604E-02 
 7.18000E+01  2.50000E-01  5.56773E-02  3.50169E-02  2.06604E-02 
 7.18100E+01  2.50000E-01  5.56775E-02  3.50171E-02  2.06604E-02 
 7.18200E+01  2.50000E-01  5.56778E-02  3.50174E-02  2.06604E-02 
 7.18300E+01  2.50000E-01  5.56780E-02  3.50176E-02  2.06604E-02 
 7.18400E+01  2.50000E-01  5.56782E-02  3.50179E-02  2.06604E-02 
 7.18500E+01  2.50000E-01  5.56785E-02  3.50181E-02  2.06604E-02 
 7.18600E+01  2.50000E-01  5.56787E-02  3.50183E-02  2.06604E-02 
 7.18700E+01  2.50000E-01  5.56790E-02  3.50186E-02  2.06604E-02 
 7.18800E+01  2.50000E-01  5.56792E-02  3.50188E-02  2.06604E-02 
 7.18900E+01  2.50000E-01  5.56795E-02  3.50191E-02  2.06604E-02 
 7.19000E+01  2.50000E-01  5.56797E-02  3.50193E-02  2.06604E-02 
 7.19100E+01  2.50000E-01  5.56799E-02  3.50195E-02  2.06604E-02 
 7.19200E+01  2.50000E-01  5.56802E-02  3.50198E-02  2.06604E-02 
 7.19300E+01  2.50000E-01  5.56804E-02  3.50200E-02  2.06604E-02 
 7.19400E+01  2.50000E-01  5.56807E-02  3.50203E-02  2.06604E-02 
 7.19500E+01  2.50000E-01  5.56809E-02  3.50205E-02  2.06604E-02 
 7.19600E+01  2.50000E-01  5.56811E-02  3.50207E-02  2.06604E-02 
 7.19700E+01  2.50000E-01  5.56814E-02  3.50210E-02  2.06604E-02 
 7.19800E+01  2.50000E-01  5.56816E-02  3.50212E-02  2.06604E-02 
 7.19900E+01  2.50000E-01  5.56819E-02  3.50215E-02  2.06604E-02 
 7.20000E+01  2.50000E-01  5.56821E-02  3.50217E-02  2.06604E-02 
 7.20100E+01  2.50000E-01  5.56823E-02  3.50219E-02  2.06604E-02 
 7.20200E+01  2.50000E-01  5.56826E-02  3.50222E-02  2.06604E-02 
 7.20300E+01  2.50000E-01  5.56828E-02  3.50224E-02  2.06604E-02 
 7.20400E+01  2.50000E-01  5.56830E-02  3.50226E-02  2.06604E-02 
 7.20500E+01  2.50000E-01  5.56833E-02  3.50229E-02  2.06604E-02 
 7.20600E+01  2.50000E-01  5.56835E-02  3.50231E-02  2.06604E-02 
 7.20700E+01  2.50000E-01  5.56838E-02  3.50234E-02  2.06604E-02 
 7.20800E+01  2.50000E-01  5.56840E-02  3.50236E-02  2.06604E-02 
 7.20900E+01  2.50000E-01  5.56842E-02  3.50238E-02  2.06604E-02 
 7.21000E+01  2.50000E-01  5.56845E-02  3.50241E-02  2.06604E-02 
 7.21100E+01  2.50000E-01  5.56847E-02  3.50243E-02  2.06604E-02 
 7.21200E+01  2.50000E-01  5.56849E-02  3.50245E-02  2.06604E-02 
 7.21300E+01  2.50000E-01  5.56852E-02  3.50248E-02  2.06604E-02 
 7.21400E+01  2.50000E-01  5.56854E-02  3.50250E-02  2.06604E-02 
 7.21500E+01  2.50000E-01  5.56856E-02  3.50252E-02  2.06604E-02 
 7.21600E+01  2.50000E-01  5.56859E-02  3.50255E-02  2.06604E-02 
 7.21700E+01  2.50000E-01  5.56861E-02  3.50257E-02  2.06604E-02 
 7.21800E+01  2.50000E-01  5.56863E-02  3.50260E-02  2.06604E-02 
 7.21900E+01  2.50000E-01  5.56866E-02  3.50262E-02  2.06604E-02 
 7.22000E+01  2.50000E-01  5.56868E-02  3.50264E-02  2.06604E-02 
 7.22100E+01  2.50000E-01  5.56870E-02  3.50267E-02  2.06604E-02 
 7.22200E+01  2.50000E-01  5.56873E-02  3.50269E-02  2.06604E-02 
 7.22300E+01  2.50000E-01  5.56875E-02  3.50271E-02  2.06604E-02 
 7.22400E+01  2.50000E-01  5.56877E-02  3.50274E-02  2.06604E-02 
 7.22500E+01  2.50000E-01  5.56880E-02  3.50276E-02  2.06604E-02 
 7.22600E+01  2.50000E-01  5.56882E-02  3.50278E-02  2.06604E-02 
 7.22700E+01  2.50000E-01  5.56884E-02  3.50281E-02  2.06604E-02 
 7.22800E+01  2.50000E-01  5.56887E-02  3.50283E-02  2.06604E-02 
 7.22900E+01  2.50000E-01  5.56889E-02  3.50285E-02  2.06604E-02 
 7.23000E+01  2.50000E-01  5.56891E-02  3.50287E-02  2.06604E-02 
 7.23100E+01  2.50000E-01  5.56894E-02  3.50290E-02  2.06604E-02 
 7.23200E+01  2.50000E-01  5.56896E-02  3.50292E-02  2.06604E-02 
 7.23300E+01  2.50000E-01  5.56898E-02  3.50294E-02  2.06604E-02 
 7.23400E+01  2.50000E-01  5.56901E-02  3.50297E-02  2.06604E-02 
 7.23500E+01  2.50000E-01  5.56903E-02  3.50299E-02  2.06604E-02 
 7.23600E+01  2.50000E-01  5.56905E-02  3.50301E-02  2.06604E-02 
 7.23700E+01  2.50000E-01  5.56908E-02  3.50304E-02  2.06604E-02 
 7.23800E+01  2.50000E-01  5.56910E-02  3.50306E-02  2.06604E-02 
 7.23900E+01  2.50000E-01  5.56912E-02  3.50308E-02  2.06604E-02 
 7.24000E+01  2.50000E-01  5.56914E-02  3.50311E-02  2.06604E-02 
 7.24100E+01  2.50000E-01  5.56917E-02  3.50313E-02  2.06604E-02 
 7.24200E+01  2.50000E-01  5.56919E-02  3.50315E-02  2.06604E-02 
 7.24300E+01  2.50000E-01  5.56921E-02  3.50317E-02  2.06604E-02 
 7.24400E+01  2.50000E-01  5.56924E-02  3.50320E-02  2.06604E-02 
 7.24500E+01  2.50000E-01  5.56926E-02  3.50322E-02  2.06604E-02 
 7.24600E+01  2.50000E-01  5.56928E-02  3.50324E-02  2.06604E-02 
 7.24700E+01  2.50000E-01  5.56930E-02  3.50327E-02  2.06604E-02 
 7.24800E+01  2.50000E-01  5.56933E-02  3.50329E-02  2.06604E-02 
 7.24900E+01  2.50000E-01  5.56935E-02  3.50331E-02  2.06604E-02 
 7.25000E+01  2.50000E-01  5.56937E-02  3.50333E-02  2.06604E-02 
 7.25100E+01  2.50000E-01  5.56940E-02  3.50336E-02  2.06604E-02 
 7.25200E+01  2.50000E-01  5.56942E-02  3.50338E-02  2.06604E-02 
 7.25300E+01  2.50000E-01  5.56944E-02  3.50340E-02  2.06604E-02 
 7.25400E+01  2.50000E-01  5.56946E-02  3.50343E-02  2.06604E-02 
 7.25500E+01  2.50000E-01  5.56949E-02  3.50345E-02  2.06604E-02 
 7.25600E+01  2.50000E-01  5.56951E-02  3.50347E-02  2.06604E-02 
 7.25700E+01  2.50000E-01  5.56953E-02  3.50349E-02  2.06604E-02 
 7.25800E+01  2.50000E-01  5.56955E-02  3.50352E-02  2.06604E-02 
 7.25900E+01  2.50000E-01  5.56958E-02  3.50354E-02  2.06604E-02 
 7.26000E+01  2.50000E-01  5.56960E-02  3.50356E-02  2.06604E-02 
 7.26100E+01  2.50000E-01  5.56962E-02  3.50358E-02  2.06604E-02 
 7.26200E+01  2.50000E-01  5.56965E-02  3.50361E-02  2.06604E-02 
 7.26300E+01  2.50000E-01  5.56967E-02  3.50363E-02  2.06604E-02 
 7.26400E+01  2.50000E-01  5.56969E-02  3.50365E-02  2.06604E-02 
 7.26500E+01  2.50000E-01  5.56971E-02  3.50367E-02  2.06604E-02 
 7.26600E+01  2.50000E-01  5.56974E-02  3.50370E-02  2.06604E-02 
 7.26700E+01  2.50000E-01  5.56976E-02  3.50372E-02  2.06604E-02 
 7.26800E+01  2.50000E-01  5.56978E-02  3.50374E-02  2.06604E-02 
 7.26900E+01  2.50000E-01  5.56980E-02  3.50376E-02  2.06604E-02 
 7.27000E+01  2.50000E-01  5.56982E-02  3.50379E-02  2.06604E-02 
 7.27100E+01  2.50000E-01  5.56985E-02  3.50381E-02  2.06604E-02 
 7.27200E+01  2.50000E-01  5.56987E-02  3.50383E-02  2.06604E-02 
 7.27300E+01  2.50000E-01  5.56989E-02  3.50385E-02  2.06604E-02 
 7.27400E+01  2.50000E-01  5.56991E-02  3.50388E-02  2.06604E-02 
 7.27500E+01  2.50000E-01  5.56994E-02  3.50390E-02  2.06604E-02 
 7.27600E+01  2.50000E-01  5.56996E-02  3.50392E-02  2.06604E-02 
 7.27700E+01  2.50000E-01  5.56998E-02  3.50394E-02  2.06604E-02 
 7.27800E+01  2.50000E-01  5.57000E-02  3.50396E-02  2.06604E-02 
 7.27900E+01  2.50000E-01  5.57003E-02  3.50399E-02  2.06604E-02 
 7.28000E+01  2.50000E-01  5.57005E-02  3.50401E-02  2.06604E-02 
 7.28100E+01  2.50000E-01  5.57007E-02  3.50403E-02  2.06604E-02 
 7.28200E+01  2.50000E-01  5.57009E-02  3.50405E-02  2.06604E-02 
 7.28300E+01  2.50000E-01  5.57011E-02  3.50408E-02  2.06604E-02 
 7.28400E+01  2.50000E-01  5.57014E-02  3.50410E-02  2.06604E-02 
 7.28500E+01  2.50000E-01  5.57016E-02  3.50412E-02  2.06604E-02 
 7.28600E+01  2.50000E-01  5.57018E-02  3.50414E-02  2.06604E-02 
 7.28700E+01  2.50000E-01  5.57020E-02  3.50416E-02  2.06604E-02 
 7.28800E+01  2.50000E-01  5.57022E-02  3.50419E-02  2.06604E-02 
 7.28900E+01  2.50000E-01  5.57025E-02  3.50421E-02  2.06604E-02 
 7.29000E+01  2.50000E-01  5.57027E-02  3.50423E-02  2.06604E-02 
 7.29100E+01  2.50000E-01  5.57029E-02  3.50425E-02  2.06604E-02 
 7.29200E+01  2.50000E-01  5.57031E-02  3.50427E-02  2.06604E-02 
 7.29300E+01  2.50000E-01  5.57033E-02  3.50430E-02  2.06604E-02 
 7.29400E+01  2.50000E-01  5.57036E-02  3.50432E-02  2.06604E-02 
 7.29500E+01  2.50000E-01  5.57038E-02  3.50434E-02  2.06604E-02 
 7.29600E+01  2.50000E-01  5.57040E-02  3.50436E-02  2.06604E-02 
 7.29700E+01  2.50000E-01  5.57042E-02  3.50438E-02  2.06604E-02 
 7.29800E+01  2.50000E-01  5.57044E-02  3.50441E-02  2.06604E-02 
 7.29900E+01  2.50000E-01  5.57047E-02  3.50443E-02  2.06604E-02 
 7.30000E+01  2.50000E-01  5.57049E-02  3.50445E-02  2.06604E-02 
 7.30100E+01  2.50000E-01  5.57051E-02  3.50447E-02  2.06604E-02 
 7.30200E+01  2.50000E-01  5.57053E-02  3.50449E-02  2.06604E-02 
 7.30300E+01  2.50000E-01  5.57055E-02  3.50451E-02  2.06604E-02 
 7.30400E+01  2.50000E-01  5.57058E-02  3.50454E-02  2.06604E-02 
 7.30500E+01  2.50000E-01  5.57060E-02  3.50456E-02  2.06604E-02 
 7.30600E+01  2.50000E-01  5.57062E-02  3.50458E-02  2.06604E-02 
 7.30700E+01  2.50000E-01  5.57064E-02  3.50460E-02  2.06604E-02 
 7.30800E+01  2.50000E-01  5.57066E-02  3.50462E-02  2.06604E-02 
 7.30900E+01  2.50000E-01  5.57068E-02  3.50464E-02  2.06604E-02 
 7.31000E+01  2.50000E-01  5.57071E-02  3.50467E-02  2.06604E-02 
 7.31100E+01  2.50000E-01  5.57073E-02  3.50469E-02  2.06604E-02 
 7.31200E+01  2.50000E-01  5.57075E-02  3.50471E-02  2.06604E-02 
 7.31300E+01  2.50000E-01  5.57077E-02  3.50473E-02  2.06604E-02 
 7.31400E+01  2.50000E-01  5.57079E-02  3.50475E-02  2.06604E-02 
 7.31500E+01  2.50000E-01  5.57081E-02  3.50477E-02  2.06604E-02 
 7.31600E+01  2.50000E-01  5.57084E-02  3.50480E-02  2.06604E-02 
 7.31700E+01  2.50000E-01  5.57086E-02  3.50482E-02  2.06604E-02 
 7.31800E+01  2.50000E-01  5.57088E-02  3.50484E-02  2.06604E-02 
 7.31900E+01  2.50000E-01  5.57090E-02  3.50486E-02  2.06604E-02 
 7.32000E+01  2.50000E-01  5.57092E-02  3.50488E-02  2.06604E-02 
 7.32100E+01  2.50000E-01  5.57094E-02  3.50490E-02  2.06604E-02 
 7.32200E+01  2.50000E-01  5.57096E-02  3.50493E-02  2.06604E-02 
 7.32300E+01  2.50000E-01  5.57099E-02  3.50495E-02  2.06604E-02 
 7.32400E+01  2.50000E-01  5.57101E-02  3.50497E-02  2.06604E-02 
 7.32500E+01  2.50000E-01  5.57103E-02  3.50499E-02  2.06604E-02 
 7.32600E+01  2.50000E-01  5.57105E-02  3.50501E-02  2.06604E-02 
 7.32700E+01  2.50000E-01  5.57107E-02  3.50503E-02  2.06604E-02 
 7.32800E+01  2.50000E-01  5.57109E-02  3.50505E-02  2.06604E-02 
 7.32900E+01  2.50000E-01  5.57111E-02  3.50507E-02  2.06604E-02 
 7.33000E+01  2.50000E-01  5.57114E-02  3.50510E-02  2.06604E-02 
