Time(s)       Stress(in)        Total_Strain(out)       Visco-elastic_Strain    Visco-plastic_Strain 
 1.66000E+00  2.29389E-01  3.22910E-02  3.02333E-02  2.05771E-03 
 1.66500E+00  2.28104E-01  3.20762E-02  3.00185E-02  2.05771E-03 
 1.67000E+00  2.26791E-01  3.18552E-02  2.97975E-02  2.05771E-03 
 1.67500E+00  2.25452E-01  3.16282E-02  2.95705E-02  2.05771E-03 
 1.68000E+00  2.24088E-01  3.13953E-02  2.93376E-02  2.05771E-03 
 1.68500E+00  2.22700E-01  3.11566E-02  2.90989E-02  2.05771E-03 
 1.69000E+00  2.21289E-01  3.09121E-02  2.88544E-02  2.05771E-03 
 1.69500E+00  2.19857E-01  3.06622E-02  2.86045E-02  2.05771E-03 
 1.70000E+00  2.18406E-01  3.04071E-02  2.83494E-02  2.05771E-03 
 1.70500E+00  2.16937E-01  3.01471E-02  2.80894E-02  2.05771E-03 
 1.71000E+00  2.15451E-01  2.98821E-02  2.78244E-02  2.05771E-03 
 1.71500E+00  2.13950E-01  2.96126E-02  2.75549E-02  2.05771E-03 
 1.72000E+00  2.12434E-01  2.93386E-02  2.72809E-02  2.05771E-03 
 1.72500E+00  2.10907E-01  2.90606E-02  2.70029E-02  2.05771E-03 
 1.73000E+00  2.09369E-01  2.87788E-02  2.67211E-02  2.05771E-03 
 1.73500E+00  2.07822E-01  2.84934E-02  2.64357E-02  2.05771E-03 
 1.74000E+00  2.06267E-01  2.82048E-02  2.61471E-02  2.05771E-03 
 1.74500E+00  2.04705E-01  2.79130E-02  2.58553E-02  2.05771E-03 
 1.75000E+00  2.03140E-01  2.76189E-02  2.55612E-02  2.05771E-03 
 1.75500E+00  2.01571E-01  2.73222E-02  2.52645E-02  2.05771E-03 
 1.76000E+00  2.00000E-01  2.70235E-02  2.49658E-02  2.05771E-03 
 1.76500E+00  1.98429E-01  2.67231E-02  2.46654E-02  2.05771E-03 
 1.77000E+00  1.96860E-01  2.64215E-02  2.43638E-02  2.05771E-03 
 1.77500E+00  1.95295E-01  2.61191E-02  2.40613E-02  2.05771E-03 
 1.78000E+00  1.93733E-01  2.58157E-02  2.37580E-02  2.05771E-03 
 1.78500E+00  1.92178E-01  2.55123E-02  2.34546E-02  2.05771E-03 
 1.79000E+00  1.90631E-01  2.52092E-02  2.31515E-02  2.05771E-03 
 1.79500E+00  1.89093E-01  2.49065E-02  2.28488E-02  2.05771E-03 
 1.80000E+00  1.87566E-01  2.46047E-02  2.25470E-02  2.05771E-03 
 1.80500E+00  1.86050E-01  2.43040E-02  2.22463E-02  2.05771E-03 
 1.81000E+00  1.84549E-01  2.40052E-02  2.19475E-02  2.05771E-03 
 1.81500E+00  1.83063E-01  2.37085E-02  2.16508E-02  2.05771E-03 
 1.82000E+00  1.81594E-01  2.34142E-02  2.13565E-02  2.05771E-03 
 1.82500E+00  1.80143E-01  2.31228E-02  2.10651E-02  2.05771E-03 
 1.83000E+00  1.78711E-01  2.28344E-02  2.07767E-02  2.05771E-03 
 1.83500E+00  1.77300E-01  2.25496E-02  2.04919E-02  2.05771E-03 
 1.84000E+00  1.75912E-01  2.22689E-02  2.02111E-02  2.05771E-03 
 1.84500E+00  1.74548E-01  2.19925E-02  1.99348E-02  2.05771E-03 
 1.85000E+00  1.73209E-01  2.17207E-02  1.96630E-02  2.05771E-03 
 1.85500E+00  1.71896E-01  2.14539E-02  1.93962E-02  2.05771E-03 
 1.86000E+00  1.70611E-01  2.11925E-02  1.91347E-02  2.05771E-03 
 1.86500E+00  1.69355E-01  2.09367E-02  1.88790E-02  2.05771E-03 
 1.87000E+00  1.68129E-01  2.06868E-02  1.86291E-02  2.05771E-03 
 1.87500E+00  1.66934E-01  2.04432E-02  1.83855E-02  2.05771E-03 
 1.88000E+00  1.65773E-01  2.02064E-02  1.81487E-02  2.05771E-03 
 1.88500E+00  1.64645E-01  1.99763E-02  1.79186E-02  2.05771E-03 
 1.89000E+00  1.63552E-01  1.97534E-02  1.76957E-02  2.05771E-03 
 1.89500E+00  1.62494E-01  1.95376E-02  1.74799E-02  2.05771E-03 
 1.90000E+00  1.61474E-01  1.93297E-02  1.72720E-02  2.05771E-03 
 1.90500E+00  1.60492E-01  1.91296E-02  1.70719E-02  2.05771E-03 
 1.91000E+00  1.59549E-01  1.89375E-02  1.68798E-02  2.05771E-03 
 1.91500E+00  1.58646E-01  1.87538E-02  1.66961E-02  2.05771E-03 
 1.92000E+00  1.57784E-01  1.85785E-02  1.65208E-02  2.05771E-03 
 1.92500E+00  1.56963E-01  1.84118E-02  1.63541E-02  2.05771E-03 
 1.93000E+00  1.56185E-01  1.82539E-02  1.61962E-02  2.05771E-03 
 1.93500E+00  1.55450E-01  1.81049E-02  1.60472E-02  2.05771E-03 
 1.94000E+00  1.54759E-01  1.79650E-02  1.59073E-02  2.05771E-03 
 1.94500E+00  1.54112E-01  1.78342E-02  1.57765E-02  2.05771E-03 
 1.95000E+00  1.53511E-01  1.77129E-02  1.56552E-02  2.05771E-03 
 1.95500E+00  1.52956E-01  1.76010E-02  1.55433E-02  2.05771E-03 
 1.96000E+00  1.52447E-01  1.74985E-02  1.54408E-02  2.05771E-03 
 1.96500E+00  1.51985E-01  1.74056E-02  1.53479E-02  2.05771E-03 
 1.97000E+00  1.51571E-01  1.73226E-02  1.52649E-02  2.05771E-03 
 1.97500E+00  1.51204E-01  1.72491E-02  1.51914E-02  2.05771E-03 
 1.98000E+00  1.50886E-01  1.71856E-02  1.51279E-02  2.05771E-03 
 1.98500E+00  1.50616E-01  1.71318E-02  1.50741E-02  2.05771E-03 
 1.99000E+00  1.50394E-01  1.70877E-02  1.50300E-02  2.05771E-03 
 1.99500E+00  1.50222E-01  1.70538E-02  1.49961E-02  2.05771E-03 
 2.00000E+00  1.50099E-01  1.70298E-02  1.49721E-02  2.05771E-03 
 2.00500E+00  1.50025E-01  1.70157E-02  1.49580E-02  2.05771E-03 
 2.01000E+00  1.50000E-01  1.70115E-02  1.49538E-02  2.05771E-03 
 2.01500E+00  1.50025E-01  1.70174E-02  1.49597E-02  2.05771E-03 
 2.02000E+00  1.50099E-01  1.70332E-02  1.49755E-02  2.05771E-03 
 2.02500E+00  1.50222E-01  1.70589E-02  1.50012E-02  2.05771E-03 
 2.03000E+00  1.50394E-01  1.70945E-02  1.50368E-02  2.05771E-03 
 2.03500E+00  1.50616E-01  1.71402E-02  1.50825E-02  2.05771E-03 
 2.04000E+00  1.50886E-01  1.71957E-02  1.51379E-02  2.05771E-03 
 2.04500E+00  1.51204E-01  1.72608E-02  1.52031E-02  2.05771E-03 
 2.05000E+00  1.51571E-01  1.73360E-02  1.52783E-02  2.05771E-03 
 2.05500E+00  1.51985E-01  1.74207E-02  1.53630E-02  2.05771E-03 
 2.06000E+00  1.52447E-01  1.75152E-02  1.54575E-02  2.05771E-03 
 2.06500E+00  1.52956E-01  1.76193E-02  1.55616E-02  2.05771E-03 
 2.07000E+00  1.53511E-01  1.77328E-02  1.56751E-02  2.05771E-03 
 2.07500E+00  1.54112E-01  1.78558E-02  1.57981E-02  2.05771E-03 
 2.08000E+00  1.54759E-01  1.79882E-02  1.59305E-02  2.05771E-03 
 2.08500E+00  1.55450E-01  1.81296E-02  1.60719E-02  2.05771E-03 
 2.09000E+00  1.56185E-01  1.82802E-02  1.62225E-02  2.05771E-03 
 2.09500E+00  1.56963E-01  1.84396E-02  1.63819E-02  2.05771E-03 
 2.10000E+00  1.57784E-01  1.86079E-02  1.65502E-02  2.05771E-03 
 2.10500E+00  1.58646E-01  1.87846E-02  1.67269E-02  2.05771E-03 
 2.11000E+00  1.59549E-01  1.89699E-02  1.69122E-02  2.05771E-03 
 2.11500E+00  1.60492E-01  1.91634E-02  1.71057E-02  2.05771E-03 
 2.12000E+00  1.61474E-01  1.93649E-02  1.73072E-02  2.05771E-03 
 2.12500E+00  1.62494E-01  1.95743E-02  1.75166E-02  2.05771E-03 
 2.13000E+00  1.63552E-01  1.97915E-02  1.77338E-02  2.05771E-03 
 2.13500E+00  1.64645E-01  2.00158E-02  1.79581E-02  2.05771E-03 
 2.14000E+00  1.65773E-01  2.02473E-02  1.81896E-02  2.05771E-03 
 2.14500E+00  1.66934E-01  2.04854E-02  1.84277E-02  2.05771E-03 
 2.15000E+00  1.68129E-01  2.07304E-02  1.86727E-02  2.05771E-03 
 2.15500E+00  1.69355E-01  2.09815E-02  1.89238E-02  2.05771E-03 
 2.16000E+00  1.70611E-01  2.12386E-02  1.91809E-02  2.05771E-03 
 2.16500E+00  1.71896E-01  2.15013E-02  1.94436E-02  2.05771E-03 
 2.17000E+00  1.73209E-01  2.17694E-02  1.97116E-02  2.05771E-03 
 2.17500E+00  1.74548E-01  2.20423E-02  1.99846E-02  2.05771E-03 
 2.18000E+00  1.75912E-01  2.23199E-02  2.02622E-02  2.05771E-03 
 2.18500E+00  1.77300E-01  2.26018E-02  2.05441E-02  2.05771E-03 
 2.19000E+00  1.78711E-01  2.28878E-02  2.08301E-02  2.05771E-03 
 2.19500E+00  1.80143E-01  2.31773E-02  2.11196E-02  2.05771E-03 
 2.20000E+00  1.81594E-01  2.34699E-02  2.14122E-02  2.05771E-03 
 2.20500E+00  1.83063E-01  2.37652E-02  2.17075E-02  2.05771E-03 
 2.21000E+00  1.84549E-01  2.40631E-02  2.20054E-02  2.05771E-03 
 2.21500E+00  1.86050E-01  2.43629E-02  2.23052E-02  2.05771E-03 
 2.22000E+00  1.87566E-01  2.46647E-02  2.26070E-02  2.05771E-03 
 2.22500E+00  1.89093E-01  2.49675E-02  2.29097E-02  2.05771E-03 
 2.23000E+00  1.90631E-01  2.52712E-02  2.32135E-02  2.05771E-03 
 2.23500E+00  1.92178E-01  2.55754E-02  2.35177E-02  2.05771E-03 
 2.24000E+00  1.93733E-01  2.58798E-02  2.38221E-02  2.05771E-03 
 2.24500E+00  1.95295E-01  2.61841E-02  2.41264E-02  2.05771E-03 
 2.25000E+00  1.96860E-01  2.64875E-02  2.44298E-02  2.05771E-03 
 2.25500E+00  1.98429E-01  2.67901E-02  2.47324E-02  2.05771E-03 
 2.26000E+00  2.00000E-01  2.70915E-02  2.50338E-02  2.05771E-03 
 2.26500E+00  2.01571E-01  2.73912E-02  2.53335E-02  2.05771E-03 
 2.27000E+00  2.03140E-01  2.76889E-02  2.56312E-02  2.05771E-03 
 2.27500E+00  2.04705E-01  2.79840E-02  2.59263E-02  2.05771E-03 
 2.28000E+00  2.06267E-01  2.82768E-02  2.62191E-02  2.05771E-03 
 2.28500E+00  2.07822E-01  2.85665E-02  2.65088E-02  2.05771E-03 
 2.29000E+00  2.09369E-01  2.88528E-02  2.67951E-02  2.05771E-03 
 2.29500E+00  2.10907E-01  2.91357E-02  2.70780E-02  2.05771E-03 
 2.30000E+00  2.12434E-01  2.94147E-02  2.73570E-02  2.05771E-03 
 2.30500E+00  2.13950E-01  2.96898E-02  2.76321E-02  2.05771E-03 
 2.31000E+00  2.15451E-01  2.99604E-02  2.79027E-02  2.05771E-03 
 2.31500E+00  2.16937E-01  3.02265E-02  2.81688E-02  2.05771E-03 
 2.32000E+00  2.18406E-01  3.04877E-02  2.84300E-02  2.05771E-03 
 2.32500E+00  2.19857E-01  3.07439E-02  2.86862E-02  2.05771E-03 
 2.33000E+00  2.21289E-01  3.09950E-02  2.89372E-02  2.05771E-03 
 2.33500E+00  2.22700E-01  3.12406E-02  2.91829E-02  2.05771E-03 
 2.34000E+00  2.24088E-01  3.14806E-02  2.94229E-02  2.05771E-03 
 2.34500E+00  2.25452E-01  3.17148E-02  2.96571E-02  2.05771E-03 
 2.35000E+00  2.26791E-01  3.19432E-02  2.98854E-02  2.05771E-03 
 2.35500E+00  2.28104E-01  3.21655E-02  3.01078E-02  2.05771E-03 
 2.36000E+00  2.29389E-01  3.23816E-02  3.03239E-02  2.05771E-03 
 2.36500E+00  2.30645E-01  3.25914E-02  3.05337E-02  2.05771E-03 
 2.37000E+00  2.31871E-01  3.27949E-02  3.07371E-02  2.05771E-03 
 2.37500E+00  2.33066E-01  3.29918E-02  3.09341E-02  2.05771E-03 
 2.38000E+00  2.34227E-01  3.31820E-02  3.11243E-02  2.05771E-03 
 2.38500E+00  2.35355E-01  3.33656E-02  3.13079E-02  2.05771E-03 
 2.39000E+00  2.36448E-01  3.35424E-02  3.14847E-02  2.05771E-03 
 2.39500E+00  2.37506E-01  3.37125E-02  3.16548E-02  2.05771E-03 
 2.40000E+00  2.38526E-01  3.38756E-02  3.18179E-02  2.05771E-03 
 2.40500E+00  2.39508E-01  3.40317E-02  3.19740E-02  2.05771E-03 
 2.41000E+00  2.40451E-01  3.41808E-02  3.21231E-02  2.05771E-03 
 2.41500E+00  2.41354E-01  3.43228E-02  3.22651E-02  2.05771E-03 
 2.42000E+00  2.42216E-01  3.44578E-02  3.24000E-02  2.05771E-03 
 2.42500E+00  2.43037E-01  3.45857E-02  3.25280E-02  2.05771E-03 
 2.43000E+00  2.43815E-01  3.47064E-02  3.26487E-02  2.05771E-03 
 2.43500E+00  2.44550E-01  3.48199E-02  3.27622E-02  2.05771E-03 
 2.44000E+00  2.45241E-01  3.49263E-02  3.28686E-02  2.05771E-03 
 2.44500E+00  2.45888E-01  3.50256E-02  3.29679E-02  2.05771E-03 
 2.45000E+00  2.46489E-01  3.51176E-02  3.30599E-02  2.05771E-03 
 2.45500E+00  2.47044E-01  3.52023E-02  3.31446E-02  2.05771E-03 
 2.46000E+00  2.47553E-01  3.52798E-02  3.32221E-02  2.05771E-03 
 2.46500E+00  2.48015E-01  3.53501E-02  3.32924E-02  2.05771E-03 
 2.47000E+00  2.48429E-01  3.54130E-02  3.33553E-02  2.05771E-03 
 2.47500E+00  2.48796E-01  3.54688E-02  3.34111E-02  2.05771E-03 
 2.48000E+00  2.49114E-01  3.55172E-02  3.34595E-02  2.05771E-03 
 2.48500E+00  2.49384E-01  3.55585E-02  3.35008E-02  2.05771E-03 
 2.49000E+00  2.49606E-01  3.55925E-02  3.35348E-02  2.05771E-03 
 2.49500E+00  2.49778E-01  3.56192E-02  3.35615E-02  2.05771E-03 
 2.50000E+00  2.49901E-01  3.56386E-02  3.35809E-02  2.05771E-03 
 2.50500E+00  2.49975E-01  3.56508E-02  3.35931E-02  2.05771E-03 
 2.51000E+00  2.50000E-01  3.56558E-02  3.35981E-02  2.05771E-03 
 2.51500E+00  2.49975E-01  3.56534E-02  3.35957E-02  2.05771E-03 
 2.52000E+00  2.49901E-01  3.56438E-02  3.35861E-02  2.05771E-03 
 2.52500E+00  2.49778E-01  3.56270E-02  3.35693E-02  2.05771E-03 
 2.53000E+00  2.49606E-01  3.56029E-02  3.35452E-02  2.05771E-03 
 2.53500E+00  2.49384E-01  3.55714E-02  3.35137E-02  2.05771E-03 
 2.54000E+00  2.49114E-01  3.55328E-02  3.34751E-02  2.05771E-03 
 2.54500E+00  2.48796E-01  3.54870E-02  3.34293E-02  2.05771E-03 
 2.55000E+00  2.48429E-01  3.54339E-02  3.33762E-02  2.05771E-03 
 2.55500E+00  2.48015E-01  3.53736E-02  3.33159E-02  2.05771E-03 
 2.56000E+00  2.47553E-01  3.53060E-02  3.32483E-02  2.05771E-03 
 2.56500E+00  2.47044E-01  3.52312E-02  3.31735E-02  2.05771E-03 
 2.57000E+00  2.46489E-01  3.51492E-02  3.30915E-02  2.05771E-03 
 2.57500E+00  2.45888E-01  3.50600E-02  3.30023E-02  2.05771E-03 
 2.58000E+00  2.45241E-01  3.49635E-02  3.29058E-02  2.05771E-03 
 2.58500E+00  2.44550E-01  3.48600E-02  3.28023E-02  2.05771E-03 
 2.59000E+00  2.43815E-01  3.47493E-02  3.26916E-02  2.05771E-03 
 2.59500E+00  2.43037E-01  3.46315E-02  3.25738E-02  2.05771E-03 
 2.60000E+00  2.42216E-01  3.45065E-02  3.24488E-02  2.05771E-03 
 2.60500E+00  2.41354E-01  3.43746E-02  3.23169E-02  2.05771E-03 
 2.61000E+00  2.40451E-01  3.42356E-02  3.21779E-02  2.05771E-03 
 2.61500E+00  2.39508E-01  3.40897E-02  3.20319E-02  2.05771E-03 
 2.62000E+00  2.38526E-01  3.39367E-02  3.18790E-02  2.05771E-03 
 2.62500E+00  2.37506E-01  3.37769E-02  3.17192E-02  2.05771E-03 
 2.63000E+00  2.36448E-01  3.36101E-02  3.15524E-02  2.05771E-03 
 2.63500E+00  2.35355E-01  3.34367E-02  3.13790E-02  2.05771E-03 
 2.64000E+00  2.34227E-01  3.32566E-02  3.11989E-02  2.05771E-03 
 2.64500E+00  2.33066E-01  3.30700E-02  3.10123E-02  2.05771E-03 
 2.65000E+00  2.31871E-01  3.28767E-02  3.08190E-02  2.05771E-03 
 2.65500E+00  2.30645E-01  3.26770E-02  3.06193E-02  2.05771E-03 
 2.66000E+00  2.29389E-01  3.24710E-02  3.04133E-02  2.05771E-03 
 2.66500E+00  2.28104E-01  3.22589E-02  3.02012E-02  2.05771E-03 
 2.67000E+00  2.26791E-01  3.20406E-02  2.99829E-02  2.05771E-03 
 2.67500E+00  2.25452E-01  3.18164E-02  2.97587E-02  2.05771E-03 
 2.68000E+00  2.24088E-01  3.15865E-02  2.95288E-02  2.05771E-03 
 2.68500E+00  2.22700E-01  3.13510E-02  2.92932E-02  2.05771E-03 
 2.69000E+00  2.21289E-01  3.11098E-02  2.90521E-02  2.05771E-03 
 2.69500E+00  2.19857E-01  3.08634E-02  2.88057E-02  2.05771E-03 
 2.70000E+00  2.18406E-01  3.06120E-02  2.85543E-02  2.05771E-03 
 2.70500E+00  2.16937E-01  3.03558E-02  2.82981E-02  2.05771E-03 
 2.71000E+00  2.15451E-01  3.00948E-02  2.80371E-02  2.05771E-03 
 2.71500E+00  2.13950E-01  2.98295E-02  2.77718E-02  2.05771E-03 
 2.72000E+00  2.12434E-01  2.95598E-02  2.75021E-02  2.05771E-03 
 2.72500E+00  2.10907E-01  2.92864E-02  2.72286E-02  2.05771E-03 
 2.73000E+00  2.09369E-01  2.90092E-02  2.69515E-02  2.05771E-03 
 2.73500E+00  2.07822E-01  2.87287E-02  2.66710E-02  2.05771E-03 
 2.74000E+00  2.06267E-01  2.84451E-02  2.63874E-02  2.05771E-03 
 2.74500E+00  2.04705E-01  2.81585E-02  2.61008E-02  2.05771E-03 
 2.75000E+00  2.03140E-01  2.78697E-02  2.58120E-02  2.05771E-03 
 2.75500E+00  2.01571E-01  2.75786E-02  2.55209E-02  2.05771E-03 
 2.76000E+00  2.00000E-01  2.72856E-02  2.52279E-02  2.05771E-03 
 2.76500E+00  1.98429E-01  2.69910E-02  2.49333E-02  2.05771E-03 
 2.77000E+00  1.96860E-01  2.66954E-02  2.46377E-02  2.05771E-03 
 2.77500E+00  1.95295E-01  2.63992E-02  2.43414E-02  2.05771E-03 
 2.78000E+00  1.93733E-01  2.61021E-02  2.40444E-02  2.05771E-03 
 2.78500E+00  1.92178E-01  2.58052E-02  2.37475E-02  2.05771E-03 
 2.79000E+00  1.90631E-01  2.55086E-02  2.34509E-02  2.05771E-03 
 2.79500E+00  1.89093E-01  2.52126E-02  2.31549E-02  2.05771E-03 
 2.80000E+00  1.87566E-01  2.49177E-02  2.28600E-02  2.05771E-03 
 2.80500E+00  1.86050E-01  2.46239E-02  2.25662E-02  2.05771E-03 
 2.81000E+00  1.84549E-01  2.43322E-02  2.22744E-02  2.05771E-03 
 2.81500E+00  1.83063E-01  2.40425E-02  2.19848E-02  2.05771E-03 
 2.82000E+00  1.81594E-01  2.37555E-02  2.16977E-02  2.05771E-03 
 2.82500E+00  1.80143E-01  2.34713E-02  2.14136E-02  2.05771E-03 
 2.83000E+00  1.78711E-01  2.31902E-02  2.11325E-02  2.05771E-03 
 2.83500E+00  1.77300E-01  2.29128E-02  2.08551E-02  2.05771E-03 
 2.84000E+00  1.75912E-01  2.26394E-02  2.05817E-02  2.05771E-03 
 2.84500E+00  1.74548E-01  2.23705E-02  2.03128E-02  2.05771E-03 
 2.85000E+00  1.73209E-01  2.21061E-02  2.00484E-02  2.05771E-03 
 2.85500E+00  1.71896E-01  2.18467E-02  1.97890E-02  2.05771E-03 
 2.86000E+00  1.70611E-01  2.15927E-02  1.95350E-02  2.05771E-03 
 2.86500E+00  1.69355E-01  2.13442E-02  1.92865E-02  2.05771E-03 
 2.87000E+00  1.68129E-01  2.11017E-02  1.90440E-02  2.05771E-03 
 2.87500E+00  1.66934E-01  2.08652E-02  1.88075E-02  2.05771E-03 
 2.88000E+00  1.65773E-01  2.06356E-02  1.85779E-02  2.05771E-03 
 2.88500E+00  1.64645E-01  2.04125E-02  1.83548E-02  2.05771E-03 
 2.89000E+00  1.63552E-01  2.01964E-02  1.81387E-02  2.05771E-03 
 2.89500E+00  1.62494E-01  1.99874E-02  1.79297E-02  2.05771E-03 
 2.90000E+00  1.61474E-01  1.97861E-02  1.77284E-02  2.05771E-03 
 2.90500E+00  1.60492E-01  1.95924E-02  1.75347E-02  2.05771E-03 
 2.91000E+00  1.59549E-01  1.94066E-02  1.73489E-02  2.05771E-03 
 2.91500E+00  1.58646E-01  1.92289E-02  1.71712E-02  2.05771E-03 
 2.92000E+00  1.57784E-01  1.90594E-02  1.70017E-02  2.05771E-03 
 2.92500E+00  1.56963E-01  1.88982E-02  1.68405E-02  2.05771E-03 
 2.93000E+00  1.56185E-01  1.87457E-02  1.66880E-02  2.05771E-03 
 2.93500E+00  1.55450E-01  1.86018E-02  1.65441E-02  2.05771E-03 
 2.94000E+00  1.54759E-01  1.84666E-02  1.64089E-02  2.05771E-03 
 2.94500E+00  1.54112E-01  1.83403E-02  1.62826E-02  2.05771E-03 
 2.95000E+00  1.53511E-01  1.82231E-02  1.61654E-02  2.05771E-03 
 2.95500E+00  1.52956E-01  1.81151E-02  1.60574E-02  2.05771E-03 
 2.96000E+00  1.52447E-01  1.80161E-02  1.59584E-02  2.05771E-03 
 2.96500E+00  1.51985E-01  1.79264E-02  1.58687E-02  2.05771E-03 
 2.97000E+00  1.51571E-01  1.78462E-02  1.57885E-02  2.05771E-03 
 2.97500E+00  1.51204E-01  1.77752E-02  1.57175E-02  2.05771E-03 
 2.98000E+00  1.50886E-01  1.77137E-02  1.56560E-02  2.05771E-03 
 2.98500E+00  1.50616E-01  1.76617E-02  1.56040E-02  2.05771E-03 
 2.99000E+00  1.50394E-01  1.76190E-02  1.55613E-02  2.05771E-03 
 2.99500E+00  1.50222E-01  1.75860E-02  1.55283E-02  2.05771E-03 
 3.00000E+00  1.50099E-01  1.75626E-02  1.55049E-02  2.05771E-03 
 3.00500E+00  1.50025E-01  1.75487E-02  1.54910E-02  2.05771E-03 
 3.01000E+00  1.50000E-01  1.75443E-02  1.54866E-02  2.05771E-03 
 3.01500E+00  1.50025E-01  1.75496E-02  1.54919E-02  2.05771E-03 
 3.02000E+00  1.50099E-01  1.75644E-02  1.55067E-02  2.05771E-03 
 3.02500E+00  1.50222E-01  1.75887E-02  1.55310E-02  2.05771E-03 
 3.03000E+00  1.50394E-01  1.76226E-02  1.55649E-02  2.05771E-03 
 3.03500E+00  1.50616E-01  1.76662E-02  1.56085E-02  2.05771E-03 
 3.04000E+00  1.50886E-01  1.77191E-02  1.56614E-02  2.05771E-03 
 3.04500E+00  1.51204E-01  1.77814E-02  1.57237E-02  2.05771E-03 
 3.05000E+00  1.51571E-01  1.78533E-02  1.57956E-02  2.05771E-03 
 3.05500E+00  1.51985E-01  1.79345E-02  1.58768E-02  2.05771E-03 
 3.06000E+00  1.52447E-01  1.80251E-02  1.59673E-02  2.05771E-03 
 3.06500E+00  1.52956E-01  1.81249E-02  1.60672E-02  2.05771E-03 
 3.07000E+00  1.53511E-01  1.82339E-02  1.61762E-02  2.05771E-03 
 3.07500E+00  1.54112E-01  1.83519E-02  1.62942E-02  2.05771E-03 
 3.08000E+00  1.54759E-01  1.84792E-02  1.64215E-02  2.05771E-03 
 3.08500E+00  1.55450E-01  1.86152E-02  1.65575E-02  2.05771E-03 
 3.09000E+00  1.56185E-01  1.87600E-02  1.67023E-02  2.05771E-03 
 3.09500E+00  1.56963E-01  1.89135E-02  1.68558E-02  2.05771E-03 
 3.10000E+00  1.57784E-01  1.90756E-02  1.70179E-02  2.05771E-03 
 3.10500E+00  1.58646E-01  1.92459E-02  1.71882E-02  2.05771E-03 
 3.11000E+00  1.59549E-01  1.94245E-02  1.73668E-02  2.05771E-03 
 3.11500E+00  1.60492E-01  1.96112E-02  1.75535E-02  2.05771E-03 
 3.12000E+00  1.61474E-01  1.98058E-02  1.77481E-02  2.05771E-03 
 3.12500E+00  1.62494E-01  2.00080E-02  1.79503E-02  2.05771E-03 
 3.13000E+00  1.63552E-01  2.02179E-02  1.81602E-02  2.05771E-03 
 3.13500E+00  1.64645E-01  2.04349E-02  1.83772E-02  2.05771E-03 
 3.14000E+00  1.65773E-01  2.06588E-02  1.86011E-02  2.05771E-03 
 3.14500E+00  1.66934E-01  2.08894E-02  1.88317E-02  2.05771E-03 
 3.15000E+00  1.68129E-01  2.11267E-02  1.90690E-02  2.05771E-03 
 3.15500E+00  1.69355E-01  2.13701E-02  1.93124E-02  2.05771E-03 
